UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water Temp (Calc) (F),Oil Temp (Calc) (F),Oil Press (Calc) (psi),Water Press (Calc) (psi),Brake Press (Calc) ((null))
212131.200,12,56.52,307.8,38°9.657180 N,122°27.248130 W,0,1,0,0,31.89,-0.29,17699.000,1,6.600,62.32,0.06,0.24,-1.51,-0.509590204543846,1000.00,0.100,0.28,500,13.3999996185303,0,0.170000001788139,255,81.00,4928,-50.00,21,255,1.30,-0.02,0.09,56.60,4.71000003814697,97.00,4.0,53,177.800003051758,206.600006103516,68.31,18.85,2.46564602851868
212131.300,12,57.47,307.6,38°9.657702 N,122°27.249012 W,0,1,0,0,31.87,-0.29,17799.000,1,6.700,63.91,0.05,0.27,-1.51,-0.501096147823364,1000.00,0.100,0.28,500,13.3999996185303,0,0.129999995231628,255,81.00,5106,-50.00,21,255,1.30,-0.02,0.09,57.70,4.78999996185303,97.00,5.0,52,177.800003051758,206.600006103516,69.47,18.85,1.88549399375916
212131.400,12,58.53,307.4,38°9.658236 N,122°27.249906 W,0,1,0,0,31.88,-0.32,17899.000,1,6.800,65.52,0.06,0.30,-1.52,-0.553609568560444,1000.00,0.100,0.29,500,13.3999996185303,0,0.0700000002980232,255,81.00,5195,-50.00,21,255,1.30,-0.02,0.09,58.80,4.75,97.00,5.0,51,177.800003051758,206.600006103516,68.89,18.85,1.01526594161987
212131.500,12,59.06,307.1,38°9.658764 N,122°27.250812 W,0,1,0,0,31.86,-0.32,17999.000,1,6.900,67.15,0.08,0.15,-1.53,-0.54861322767449,727.83,0.100,0.22,500,13.3999996185303,0,0.140000000596046,255,81.00,5280,-50.00,21,255,1.30,-0.02,0.05,59.90,4.73000001907349,97.00,5.0,51,177.800003051758,206.600006103516,68.60,18.85,2.03053188323975
212131.600,12,59.92,306.5,38°9.659292 N,122°27.251742 W,0,1,0,0,31.83,-0.40,18099.000,1,7.000,68.80,0.19,0.24,-1.54,-0.660859116851907,436.61,0.100,0.24,500,13.3999996185303,0,0.159999996423721,255,81.00,5280,-50.00,21,255,1.40,-0.02,0.05,60.90,4.78000020980835,97.00,6.0,49,177.800003051758,206.600006103516,69.33,20.31,2.32060790061951
212131.700,12,60.46,306.3,38°9.659826 N,122°27.252678 W,0,1,0,0,31.77,-0.47,18199.000,1,7.100,70.47,0.05,0.15,-1.55,-0.774039892825246,421.79,0.100,0.20,500,13.3999996185303,0,0.0900000035762787,255,81.00,5456,-50.00,21,255,1.40,-0.02,0.05,62.10,4.80999994277954,97.00,6.0,49,177.800003051758,206.600006103516,69.76,20.31,1.30534195899963
212131.800,12,61.71,306.0,38°9.660372 N,122°27.253644 W,0,1,0,0,31.72,-0.54,18299.000,1,7.200,72.17,0.09,0.35,-1.56,-0.875046588128535,348.64,0.100,0.28,500,13.3999996185303,0,0.170000001788139,255,81.00,5535,-50.00,21,255,1.40,-0.02,0.05,62.90,4.78999996185303,97.00,5.0,49,177.800003051758,206.600006103516,69.47,20.31,2.46564602851868
212131.900,12,62.68,306.2,38°9.660930 N,122°27.254616 W,0,1,0,0,31.67,-0.61,18399.000,1,7.300,73.90,-0.05,0.27,-1.57,-0.976388002552648,437.26,0.100,0.28,500,13.3999996185303,0,0.0299999993294477,255,81.00,5535,-50.00,21,255,1.40,-0.02,0.05,63.90,4.80000019073486,97.00,5.0,49,177.800003051758,206.600006103516,69.62,20.31,0.435113996267319
212132.000,12,64.02,306.3,38°9.661500 N,122°27.255612 W,0,1,0,0,31.65,-0.65,18499.000,1,7.400,75.66,-0.04,0.38,-1.59,-1.01226275091775,558.04,0.100,0.33,500,13.3999996185303,0,0.119999997317791,255,81.00,5783,-50.00,21,255,1.50,-0.03,0.04,65.00,4.86999988555908,97.00,1.0,49,177.800003051758,206.600006103516,70.63,21.76,1.74045598506927
212132.100,12,64.90,306.2,38°9.662076 N,122°27.256620 W,0,1,0,0,31.62,-0.68,18599.000,1,7.500,77.45,0.05,0.25,-1.60,-1.05397784181087,586.86,0.100,0.29,500,13.3999996185303,0,0.150000005960464,255,81.00,5783,-50.00,21,255,1.50,-0.03,0.04,66.10,4.84999990463257,97.00,1.0,48,177.800003051758,206.600006103516,70.34,21.76,2.17557001113892
212132.200,12,66.07,306.0,38°9.662658 N,122°27.257652 W,0,1,0,0,31.59,-0.72,18699.000,1,7.600,79.27,0.06,0.33,-1.62,-1.08973679829275,643.43,0.100,0.31,500,13.3999996185303,0,0.180000007152557,255,81.00,5855,-50.00,21,255,1.50,-0.03,0.04,66.90,4.78000020980835,97.00,1.0,48,177.800003051758,206.600006103516,69.33,21.76,2.61068391799927
212132.300,12,66.79,306.0,38°9.663246 N,122°27.258684 W,0,1,0,0,31.55,-0.76,18799.000,1,7.700,81.11,0.00,0.20,-1.64,-1.1318381890589,1000.00,0.100,0.26,500,13.3999996185303,0,0.0999999865889549,255,81.00,5938,-50.00,21,255,1.50,0.00,-0.02,68.10,4.84999990463257,97.00,1.0,48,177.800003051758,206.600006103516,70.34,21.76,1.45037996768951
212132.400,12,67.82,306.2,38°9.663846 N,122°27.259734 W,0,1,0,0,31.51,-0.79,18899.000,1,7.800,82.98,-0.07,0.29,-1.66,-1.16772823779193,1000.00,0.100,0.27,500,13.3999996185303,0,0.150000005960464,255,81.00,5938,-50.00,21,255,1.50,0.00,-0.02,69.00,4.82000017166138,97.00,0.0,46,177.800003051758,206.600006103516,69.91,21.76,2.17557001113892
212132.500,12,69.58,307.2,38°9.664500 N,122°27.260802 W,0,1,0,0,31.57,-0.76,18999.000,1,7.900,84.89,-0.35,0.50,-1.68,-1.08656596289004,663.65,0.100,0.39,500,13.3999996185303,0,0.159999996423721,255,81.00,6092,-50.00,21,255,1.50,0.00,-0.02,69.80,4.8600001335144,97.00,0.0,46,177.800003051758,206.600006103516,70.49,21.76,2.32060790061951
212132.600,12,70.66,307.7,38°9.665160 N,122°27.261876 W,0,1,0,0,31.62,-0.72,19099.000,1,8.000,86.84,-0.18,0.31,-1.70,-1.01890637382543,523.44,0.100,0.36,500,13.3999996185303,0,0.170000001788139,255,81.00,6166,-50.00,21,255,1.60,0.00,-0.02,70.70,4.84999990463257,97.00,0.0,46,177.800003051758,206.600006103516,70.34,23.21,2.46564602851868
212132.700,12,72.07,307.8,38°9.665826 N,122°27.262980 W,0,1,0,0,31.72,-0.65,19199.000,1,8.100,88.82,-0.04,0.40,-1.72,-0.899188232845348,536.32,0.100,0.38,500,13.3999996185303,0,0.170000001788139,255,81.00,6231,-50.00,21,255,1.60,0.00,-0.02,71.70,4.73999977111816,97.00,0.0,46,177.800003051758,206.600006103516,68.75,23.21,2.46564602851868
212132.800,12,72.72,307.9,38°9.666498 N,122°27.264084 W,0,1,0,0,31.83,-0.54,19299.000,1,8.200,90.83,-0.03,0.19,-1.74,-0.742574257425742,464.81,0.100,0.29,500,13.3999996185303,0,0.0999999865889549,255,81.00,6377,-50.00,21,255,1.60,0.04,0.03,72.50,4.82999992370605,97.00,0.0,46,177.800003051758,206.600006103516,70.05,23.21,1.45037996768951
212132.900,12,73.89,308.2,38°9.667188 N,122°27.265206 W,0,1,0,0,31.91,-0.54,19399.000,1,8.300,92.87,-0.10,0.33,-1.75,-0.730776517714564,376.08,0.100,0.31,500,13.3999996185303,0,0.119999997317791,255,81.00,6377,-50.00,21,255,1.60,0.04,0.03,73.30,4.8600001335144,97.00,0.0,44,177.800003051758,206.600006103516,70.49,23.21,1.74045598506927
212133.000,12,74.66,308.0,38°9.667878 N,122°27.266334 W,0,1,0,0,32.03,-0.43,19499.000,1,8.400,94.93,0.05,0.22,-1.77,-0.578592092574735,403.80,0.100,0.27,500,13.3999996185303,0,0.129999995231628,255,81.00,6447,-50.00,21,255,1.60,0.04,0.03,74.20,4.8899998664856,97.00,1.0,44,177.800003051758,206.600006103516,70.92,23.21,1.88549399375916
212133.100,12,75.46,308.3,38°9.668580 N,122°27.267474 W,0,1,0,0,32.09,-0.36,19599.000,1,8.500,97.02,-0.09,0.23,-1.78,-0.477073946461702,401.86,0.100,0.25,500,13.3999996185303,0,0.0799999982118607,255,81.00,6447,-50.00,21,255,1.70,0.01,-0.03,74.90,4.84999990463257,97.00,1.0,44,177.800003051758,206.600006103516,70.34,24.66,1.16030395030975
212133.200,12,76.43,308.1,38°9.669288 N,122°27.268632 W,0,1,0,0,32.19,-0.29,19699.000,1,8.600,99.13,0.07,0.27,-1.80,-0.376825247291569,964.30,0.100,0.26,500,13.3999996185303,0,0.150000005960464,255,81.00,6513,-50.00,21,255,1.70,0.01,-0.03,75.80,4.88000011444092,97.00,1.0,42,177.800003051758,206.600006103516,70.78,24.66,2.17557001113892
212133.300,12,77.08,308.5,38°9.670014 N,122°27.269784 W,0,1,0,0,32.21,-0.29,19799.000,1,8.700,101.26,-0.16,0.18,-1.81,-0.373657169546941,1000.00,0.100,0.23,500,13.3999996185303,0,0.159999996423721,255,81.00,6641,-50.00,21,255,1.70,0.01,-0.03,76.50,4.80999994277954,97.00,2.0,42,177.800003051758,206.600006103516,69.76,24.66,2.32060790061951
212133.400,12,77.64,308.0,38°9.670734 N,122°27.270960 W,0,1,0,0,32.34,-0.18,19899.000,1,8.800,103.41,0.18,0.16,-1.82,-0.231836272072745,1000.00,0.100,0.19,500,13.3999996185303,0,0.0599999986588955,255,81.00,6663,-50.00,21,255,1.70,0.01,-0.03,77.30,4.84000015258789,97.00,2.0,40,177.800003051758,206.600006103516,70.20,24.66,0.870227992534637
212133.500,12,78.27,308.3,38°9.671460 N,122°27.272136 W,0,1,0,0,32.37,-0.18,19999.000,1,8.900,105.57,-0.09,0.18,-1.83,-0.229970231631128,1000.00,0.100,0.19,500,13.3999996185303,0,0.119999997317791,255,81.00,6600,-50.00,21,255,1.70,0.01,-0.18,78.00,4.84999990463257,97.00,2.0,40,177.800003051758,206.600006103516,70.34,24.66,1.74045598506927
212133.600,12,78.49,308.3,38°9.672192 N,122°27.273312 W,0,1,0,0,32.43,-0.11,20099.000,1,9.000,107.75,-0.01,0.06,-1.83,-0.137595393102394,1000.00,0.100,0.13,500,13.3999996185303,0,0.0900000035762787,255,81.00,6600,-50.00,21,255,1.60,0.01,-0.18,78.50,4.82000017166138,97.00,2.0,9,177.800003051758,206.600006103516,69.91,23.21,1.30534195899963
212133.700,12,78.10,308.3,38°9.672912 N,122°27.274476 W,0,1,0,0,32.46,-0.11,20199.000,1,9.100,109.92,0.02,-0.11,-1.84,-0.138287792261005,1000.00,0.100,0.02,500,13.3999996185303,0,0.140000000596046,255,81.00,6291,-50.00,21,255,1.50,0.01,-0.18,78.40,4.75,98.00,2.0,0,177.800003051758,208.399993896484,68.89,21.76,2.03053188323975
212133.800,12,77.95,308.2,38°9.673632 N,122°27.275646 W,0,1,0,0,32.44,-0.11,20299.000,1,9.200,112.09,0.02,-0.04,-1.84,-0.138555685273327,1000.00,0.100,0.02,500,13.3999996185303,0,0.200000002980232,255,81.00,5855,-50.00,21,255,1.40,0.01,-0.18,78.40,4.78999996185303,98.00,2.0,0,177.800003051758,208.399993896484,69.47,20.31,2.90075993537903
212133.900,12,77.97,308.1,38°9.674358 N,122°27.276810 W,0,1,0,0,32.48,-0.04,20399.000,1,9.300,114.26,0.04,0.01,-1.85,-0.0461721966422553,1000.00,0.100,0.01,500,13.3999996185303,0,0.200000002980232,255,81.00,5855,-50.00,21,255,1.30,0.01,-0.30,78.00,4.69999980926514,98.00,1.0,10,177.800003051758,208.399993896484,68.17,18.85,2.90075993537903
212134.000,12,77.89,308.4,38°9.675084 N,122°27.277968 W,0,1,0,0,32.46,-0.04,20499.000,1,9.400,116.42,-0.12,-0.02,-1.85,-0.0462172467359069,1000.00,0.100,0.03,500,13.3999996185303,0,0.170000001788139,255,81.00,4973,-50.00,21,255,1.20,0.01,-0.30,78.30,4.6399998664856,98.00,0.0,17,177.800003051758,208.399993896484,67.30,17.40,2.46564602851868
212134.100,12,78.00,308.2,38°9.675816 N,122°27.279132 W,0,1,0,0,32.43,-0.04,20599.000,1,9.500,118.59,0.07,0.03,-1.85,-0.0461532544454558,1000.00,0.100,0.01,500,13.3999996185303,0,0.0999999865889549,255,81.00,4468,-50.00,21,255,1.10,0.01,-0.30,77.90,4.63000011444092,98.00,0.0,17,177.800003051758,208.399993896484,67.15,15.95,1.45037996768951
212134.200,12,77.90,308.5,38°9.676548 N,122°27.280290 W,0,1,0,0,32.43,0.04,20699.000,1,9.600,120.75,-0.10,-0.03,-1.85,0.0462130937098845,1000.00,0.100,0.02,500,13.3999996185303,0,0.109999999403954,255,81.70,4392,-50.00,21,255,1.20,0.01,-0.30,77.90,4.57999992370605,98.00,1.0,17,179.059997558594,208.399993896484,66.43,17.40,1.59541797637939
212134.300,12,77.69,308.4,38°9.677274 N,122°27.281442 W,0,1,0,0,32.39,0.04,20799.000,1,9.700,122.91,0.03,-0.06,-1.85,0.046339202965709,1000.00,0.100,0.04,500,13.3999996185303,0,0.0500000007450581,255,81.70,4457,-50.00,21,255,1.20,0.01,-0.30,77.90,4.65999984741211,98.00,0.0,18,179.059997558594,208.399993896484,67.59,17.40,0.725189983844757
212134.400,12,77.76,308.5,38°9.678006 N,122°27.282600 W,0,1,0,0,32.38,0.07,20899.000,1,9.800,125.07,-0.02,0.02,-1.85,0.0925973558310613,1000.00,0.100,0.02,500,13.3999996185303,0,0.150000005960464,255,81.70,4412,-50.00,21,255,1.20,0.02,-0.27,77.70,4.6399998664856,98.00,0.0,23,179.059997558594,208.399993896484,67.30,17.40,2.17557001113892
212134.500,12,77.48,308.6,38°9.678732 N,122°27.283752 W,0,1,0,0,32.41,0.11,20999.000,1,9.900,127.23,-0.04,-0.08,-1.85,0.139385413574591,1000.00,0.100,0.05,500,13.3999996185303,0,0.140000000596046,255,81.70,4435,-50.00,21,255,1.20,0.02,-0.27,77.70,4.57000017166138,98.00,0.0,32,179.059997558594,208.399993896484,66.28,17.40,2.03053188323975
212134.600,12,77.74,308.6,38°9.679458 N,122°27.284910 W,0,1,0,0,32.43,0.11,21099.000,1,10.000,129.38,-0.01,0.07,-1.85,0.138921046538551,1000.00,0.100,0.02,500,13.3999996185303,0,0.159999996423721,255,81.70,4460,-50.00,21,255,1.20,0.02,-0.27,77.50,4.6100001335144,98.00,0.0,32,179.059997558594,208.399993896484,66.86,17.40,2.32060790061951
212134.700,12,78.01,308.9,38°9.680196 N,122°27.286068 W,0,1,0,0,32.48,0.14,21199.000,1,10.100,131.55,-0.09,0.07,-1.85,0.18460355105442,1000.00,0.100,0.06,500,13.3999996185303,0,0.129999995231628,255,81.70,4460,-50.00,21,255,1.20,0.01,-0.07,77.80,4.61999988555908,98.00,0.0,35,179.059997558594,208.399993896484,67.01,17.40,1.88549399375916
212134.800,12,78.28,308.6,38°9.680928 N,122°27.287238 W,0,1,0,0,32.48,0.14,21299.000,1,10.200,133.72,0.09,0.08,-1.85,0.183966783775152,1000.00,0.100,0.06,500,13.3999996185303,0,0.0999999865889549,255,81.70,4472,-50.00,21,255,1.20,0.01,-0.07,78.10,4.63000011444092,98.00,0.0,36,179.059997558594,208.399993896484,67.15,17.40,1.45037996768951
212134.900,12,78.94,308.6,38°9.681672 N,122°27.288420 W,0,1,0,0,32.49,0.18,21399.000,1,10.300,135.90,-0.01,0.19,-1.84,0.228018393483741,1000.00,0.100,0.12,500,13.3999996185303,0,0.119999997317791,255,81.70,4508,-50.00,21,255,1.20,0.01,-0.07,78.90,4.57999992370605,98.00,0.0,39,179.059997558594,208.399993896484,66.43,17.40,1.74045598506927
212135.000,12,79.22,308.8,38°9.682416 N,122°27.289602 W,0,1,0,0,32.50,0.18,21499.000,1,10.400,138.10,-0.05,0.08,-1.84,0.227221086116792,1000.00,0.100,0.10,500,13.3999996185303,0,0.0900000035762787,255,81.70,4565,-50.00,21,255,1.20,0.01,-0.07,79.10,4.61999988555908,98.00,1.0,41,179.059997558594,208.399993896484,67.01,17.40,1.30534195899963
212135.100,12,79.81,308.8,38°9.683166 N,122°27.290796 W,0,1,0,0,32.52,0.22,21599.000,1,10.500,140.31,-0.01,0.17,-1.83,0.27063599458728,1000.00,0.100,0.14,500,13.3999996185303,0,0.189999997615814,255,81.70,4592,-50.00,21,255,1.20,0.01,-0.07,79.70,4.65000009536743,98.00,1.0,41,179.059997558594,208.399993896484,67.44,17.40,2.75572204589844
212135.200,12,80.53,308.8,38°9.683928 N,122°27.291996 W,0,1,0,0,32.53,0.22,21699.000,1,10.600,142.53,0.01,0.20,-1.83,0.268229684085039,1000.00,0.100,0.17,500,13.3999996185303,0,0.140000000596046,255,81.70,4620,-50.00,21,255,1.20,0.00,-0.07,80.20,4.67999982833862,98.00,1.0,41,179.059997558594,208.399993896484,67.88,17.40,2.03053188323975
212135.300,12,80.80,308.7,38°9.684690 N,122°27.293208 W,0,1,0,0,32.53,0.25,21799.000,1,10.700,144.78,0.01,0.08,-1.82,0.311900488891639,1000.00,0.100,0.12,500,13.3999996185303,0,0.129999995231628,255,81.70,4620,-50.00,21,255,1.20,0.00,-0.07,80.60,4.65000009536743,98.00,2.0,41,179.059997558594,208.399993896484,67.44,17.40,1.88549399375916
212135.400,12,81.55,308.9,38°9.685458 N,122°27.294426 W,0,1,0,0,32.52,0.25,21899.000,1,10.800,147.03,-0.04,0.21,-1.82,0.308997719302548,1000.00,0.100,0.17,500,13.3999996185303,0,0.180000007152557,255,81.70,4687,-50.00,21,255,1.20,0.00,-0.07,81.10,4.65999984741211,98.00,2.0,43,179.059997558594,208.399993896484,67.59,17.40,2.61068391799927
212135.500,12,81.91,308.6,38°9.686220 N,122°27.295650 W,0,1,0,0,32.54,0.25,21999.000,1,10.900,149.30,0.10,0.10,-1.81,0.307639719706033,1000.00,0.100,0.14,500,13.3999996185303,0,0.0799999982118607,255,81.70,4687,-50.00,21,255,1.20,0.00,-0.08,81.70,4.67000007629395,98.00,2.0,43,179.059997558594,208.399993896484,67.73,17.40,1.16030395030975
212135.600,12,82.62,308.7,38°9.687000 N,122°27.296892 W,0,1,0,0,32.55,0.29,22099.000,1,11.000,151.59,-0.05,0.20,-1.80,0.34856700232378,1000.00,0.100,0.17,500,13.3999996185303,0,0.230000004172325,255,81.70,4711,-50.00,21,255,1.20,0.00,-0.08,82.10,4.6399998664856,98.00,2.0,44,179.059997558594,208.399993896484,67.30,17.40,3.33587408065796
212135.700,12,83.24,308.7,38°9.687780 N,122°27.298140 W,0,1,0,0,32.52,0.25,22199.000,1,11.100,153.89,0.02,0.17,-1.80,0.302753616223749,1000.00,0.100,0.17,500,13.3999996185303,0,0.200000002980232,255,81.70,4748,-50.00,21,255,1.20,0.00,-0.08,82.90,4.65000009536743,98.00,2.0,44,179.059997558594,208.399993896484,67.44,17.40,2.90075993537903
212135.800,12,83.78,308.7,38°9.688572 N,122°27.299394 W,0,1,0,0,32.54,0.29,22299.000,1,11.200,156.21,-0.02,0.15,-1.79,0.343773873185638,1000.00,0.100,0.16,500,13.3999996185303,0,0.189999997615814,255,81.70,4782,-50.00,21,255,1.20,0.00,-0.08,83.20,4.59999990463257,98.00,3.0,43,179.059997558594,208.399993896484,66.72,17.40,2.75572204589844
212135.900,12,84.32,308.6,38°9.689358 N,122°27.300660 W,0,1,0,0,32.55,0.32,22399.000,1,11.300,158.54,0.06,0.15,-1.78,0.384255031487565,1000.00,0.100,0.16,500,13.3999996185303,0,0.140000000596046,255,81.70,4850,-50.00,21,255,1.30,0.00,-0.08,83.90,4.75,98.00,3.0,43,179.059997558594,208.399993896484,68.89,18.85,2.03053188323975
212136.000,12,84.97,308.5,38°9.690156 N,122°27.301938 W,0,1,0,0,32.53,0.29,22499.000,1,11.400,160.89,0.03,0.19,-1.77,0.338927201261562,1000.00,0.100,0.17,500,13.3999996185303,0,0.140000000596046,255,81.70,4875,-50.00,21,255,1.30,-0.02,-0.08,84.70,4.67000007629395,98.00,3.0,43,179.059997558594,208.399993896484,67.73,18.85,2.03053188323975
212136.100,12,85.49,308.7,38°9.690960 N,122°27.303216 W,0,1,0,0,32.54,0.29,22599.000,1,11.500,163.26,-0.05,0.15,-1.77,0.336869685237388,1000.00,0.100,0.16,500,13.3999996185303,0,0.0999999865889549,255,81.70,4875,-50.00,21,255,1.30,-0.02,-0.08,85.20,4.67000007629395,98.00,3.0,43,179.059997558594,208.399993896484,67.73,18.85,1.45037996768951
212136.200,12,85.99,308.4,38°9.691758 N,122°27.304512 W,0,1,0,0,32.53,0.29,22699.000,1,11.600,165.64,0.12,0.14,-1.76,0.334922665426212,1000.00,0.100,0.15,500,13.3999996185303,0,0.129999995231628,255,81.70,4931,-50.00,21,255,1.30,-0.02,-0.08,85.60,4.69999980926514,98.00,3.0,43,179.059997558594,208.399993896484,68.17,18.85,1.88549399375916
212136.300,12,86.69,308.6,38°9.692568 N,122°27.305814 W,0,1,0,0,32.54,0.32,22799.000,1,11.700,168.04,-0.10,0.20,-1.75,0.373736907673142,1000.00,0.100,0.17,500,13.3999996185303,0,0.159999996423721,255,81.70,4965,-50.00,21,255,1.30,-0.01,-0.13,86.20,4.67999982833862,98.00,2.0,43,179.059997558594,208.399993896484,67.88,18.85,2.32060790061951
212136.400,12,87.11,308.4,38°9.693384 N,122°27.307122 W,0,1,0,0,32.55,0.36,22899.000,1,11.800,170.46,0.07,0.12,-1.74,0.4132563452068,1000.00,0.100,0.15,500,13.3999996185303,0,0.129999995231628,255,81.70,4965,-50.00,21,255,1.30,-0.01,-0.13,86.60,4.67000007629395,98.00,3.0,42,179.059997558594,208.399993896484,67.73,18.85,1.88549399375916
212136.500,12,87.69,308.4,38°9.694200 N,122°27.308442 W,0,1,0,0,32.54,0.32,22999.000,1,11.900,172.88,-0.01,0.16,-1.73,0.369474980613967,1000.00,0.100,0.16,500,13.3999996185303,0,0.200000002980232,255,81.70,4995,-50.00,21,255,1.30,-0.01,-0.13,87.30,4.67999982833862,98.00,3.0,42,179.059997558594,208.399993896484,67.88,18.85,2.90075993537903
212136.600,12,88.25,308.4,38°9.695022 N,122°27.309774 W,0,1,0,0,32.53,0.36,23099.000,1,12.000,175.33,0.02,0.16,-1.72,0.407932011331445,1000.00,0.100,0.16,500,13.3999996185303,0,0.119999997317791,255,81.70,5048,-50.00,21,255,1.30,-0.01,-0.13,87.70,4.67000007629395,98.00,3.0,40,179.059997558594,208.399993896484,67.73,18.85,1.74045598506927
212136.700,12,88.60,308.3,38°9.695838 N,122°27.311112 W,0,1,0,0,32.52,0.36,23199.000,1,12.100,177.78,0.06,0.10,-1.71,0.406338886631451,1000.00,0.100,0.13,500,13.3999996185303,0,0.129999995231628,255,81.70,5065,-50.00,21,255,1.30,-0.02,-0.14,88.30,4.67999982833862,98.00,2.0,38,179.059997558594,208.399993896484,67.88,18.85,1.88549399375916
212136.800,12,88.72,308.2,38°9.696660 N,122°27.312444 W,0,1,0,0,32.52,0.36,23299.000,1,12.200,180.25,0.03,0.04,-1.70,0.405761817812944,1000.00,0.100,0.08,500,13.3999996185303,0,0.189999997615814,255,81.70,5108,-50.00,21,255,1.30,-0.02,-0.14,88.60,4.69999980926514,98.00,2.0,38,179.059997558594,208.399993896484,68.17,18.85,2.75572204589844
212136.900,12,89.19,308.1,38°9.697482 N,122°27.313794 W,0,1,0,0,32.52,0.36,23399.000,1,12.300,182.72,0.07,0.13,-1.69,0.403614592909837,1000.00,0.100,0.11,500,13.3999996185303,0,0.109999999403954,255,81.70,5108,-50.00,21,255,1.30,-0.02,-0.14,88.90,4.6399998664856,98.00,2.0,37,179.059997558594,208.399993896484,67.30,18.85,1.59541797637939
212137.000,12,89.10,308.0,38°9.698298 N,122°27.315132 W,0,1,0,0,32.52,0.40,23499.000,1,12.400,185.19,0.04,-0.03,-1.69,0.444444444444444,1000.00,0.100,0.05,500,13.3999996185303,0,0.159999996423721,255,81.70,5121,-50.00,21,255,1.30,-0.02,-0.14,89.60,4.73000001907349,98.00,4.0,34,179.059997558594,208.399993896484,68.60,18.85,2.32060790061951
212137.100,12,89.35,307.8,38°9.699114 N,122°27.316488 W,0,1,0,0,32.52,0.36,23599.000,1,12.500,187.67,0.07,0.07,-1.67,0.402932452851307,1000.00,0.100,0.07,500,13.3999996185303,0,0.140000000596046,255,81.70,5117,-50.00,21,255,1.30,-0.02,-0.22,89.80,4.71999979019165,98.00,5.0,28,179.059997558594,208.399993896484,68.46,18.85,2.03053188323975
212137.200,12,89.23,307.8,38°9.699924 N,122°27.317832 W,0,1,0,0,32.52,0.40,23699.000,1,12.600,190.15,0.03,-0.03,-1.66,0.443796929283873,1000.00,0.100,0.04,500,13.3999996185303,0,0.150000005960464,255,81.70,5117,-50.00,21,255,1.30,-0.02,-0.22,89.90,4.71999979019165,98.00,9.0,24,179.059997558594,208.399993896484,68.46,18.85,2.17557001113892
212137.300,12,89.22,307.6,38°9.700734 N,122°27.319182 W,0,1,0,0,32.52,0.40,23799.000,1,12.700,192.63,0.06,0.00,-1.65,0.443851645949854,1000.00,0.100,0.04,500,13.3999996185303,0,0.209999993443489,255,81.70,5107,-50.00,21,255,1.30,-0.02,-0.22,90.00,4.61999988555908,98.00,14.0,19,179.059997558594,208.399993896484,67.01,18.85,3.0457980632782
212137.400,12,89.04,307.2,38°9.701532 N,122°27.320544 W,0,1,0,0,32.51,0.36,23899.000,1,12.800,195.11,0.17,-0.05,-1.64,0.404335373729432,967.73,0.100,0.07,500,13.3999996185303,0,0.140000000596046,255,81.70,5082,-50.00,21,255,1.30,-0.02,-0.22,90.00,4.69000005722046,98.00,14.0,19,179.059997558594,208.399993896484,68.02,18.85,2.03053188323975
212137.500,12,89.53,307.3,38°9.702348 N,122°27.321912 W,0,1,0,0,32.54,0.43,23999.000,1,12.900,197.59,-0.01,0.14,-1.63,0.482530604950407,1000.00,0.100,0.08,500,13.3999996185303,0,0.180000007152557,255,81.70,5063,-50.00,21,255,1.30,-0.02,-0.22,89.70,4.73000001907349,98.00,17.0,19,179.059997558594,208.399993896484,68.60,18.85,2.61068391799927
